config	inst	time	count	best	spr	hv	gd	
NSGA	I0	187268	65	0.0000	0.5976	0.4645	0.0068	
NSGA	I0	187422	77	0.0174	0.5957	0.4551	0.0088	
NSGA	I0	187688	75	0.0174	0.6023	0.4721	0.0056	
NSGA	I0	187483	80	0.0087	0.6688	0.4627	0.0084	
NSGA	I0	187188	69	0.0000	0.7046	0.4557	0.0088	
NSGA	I0	186735	76	0.0435	0.5326	0.4748	0.0042	
NSGA	I0	186007	68	0.0522	0.6488	0.4706	0.0047	
NSGA	I0	187032	67	0.0348	0.6482	0.4724	0.0053	
NSGA	I0	187306	80	0.0174	0.6334	0.4488	0.0081	
NSGA	I0	186410	70	0.0261	0.5617	0.4774	0.0049	
NSGA	I0	187067	65	0.0609	0.7201	0.4821	0.0050	
NSGA	I0	187427	73	0.0000	0.6709	0.4562	0.0067	
NSGA	I0	186366	67	0.0087	0.6034	0.4614	0.0058	
NSGA	I0	187066	72	0.0087	0.7360	0.4620	0.0081	
NSGA	I0	186358	69	0.0348	0.6777	0.4647	0.0074	
NSGA	I0	187640	65	0.0000	0.6016	0.4604	0.0059	
NSGA	I0	187165	77	0.0087	0.6416	0.4648	0.0062	
NSGA	I0	187199	79	0.0174	0.5407	0.4669	0.0051	
NSGA	I0	187344	74	0.0261	0.7354	0.4643	0.0075	
NSGA	I0	186866	72	0.0348	0.6569	0.4684	0.0049	
NSGA	I0	187857	78	0.0174	0.6758	0.4585	0.0133	
NSGA	I0	186565	80	0.0348	0.5675	0.4661	0.0048	
NSGA	I0	186292	71	0.0087	0.5381	0.4622	0.0068	
NSGA	I0	186863	68	0.0000	0.6113	0.4544	0.0070	
NSGA	I0	186766	80	0.0261	0.6730	0.4658	0.0054	
NSGA	I0	187337	76	0.0000	0.5431	0.4465	0.0071	
NSGA	I0	187099	70	0.0000	0.6590	0.4640	0.0068	
NSGA	I0	186435	69	0.0087	0.6770	0.4688	0.0072	
NSGA	I1	1098460	88	0.0147	0.6968	0.4726	0.0042	
NSGA	I1	1100129	88	0.0221	0.5992	0.4640	0.0043	
NSGA	I1	1096114	88	0.0294	0.6012	0.4727	0.0041	
NSGA	I1	1098150	115	0.0147	0.5671	0.4602	0.0041	
NSGA	I1	1097285	101	0.0147	0.5598	0.4566	0.0045	
NSGA	I1	1096857	93	0.0368	0.6643	0.4789	0.0038	
NSGA	I1	1095407	95	0.0221	0.6019	0.4575	0.0047	
NSGA	I1	1101591	100	0.0441	0.6969	0.4694	0.0050	
NSGA	I1	1099697	95	0.0221	0.6164	0.4691	0.0039	
NSGA	I1	1092858	87	0.0441	0.5544	0.4720	0.0040	
NSGA	I1	1098637	120	0.0000	0.6223	0.4467	0.0047	
NSGA	I1	1099963	82	0.0221	0.6475	0.4666	0.0052	
NSGA	I1	1095877	100	0.0147	0.7175	0.4636	0.0053	
NSGA	I1	1098877	96	0.0000	0.6530	0.4613	0.0042	
NSGA	I1	1099493	95	0.0074	0.6607	0.4651	0.0046	
NSGA	I1	1099527	94	0.0147	0.6417	0.4627	0.0046	
NSGA	I1	1099130	87	0.0074	0.5998	0.4598	0.0051	
NSGA	I1	1103098	100	0.0221	0.6197	0.4676	0.0039	
NSGA	I1	1097308	108	0.0000	0.6431	0.4546	0.0044	
NSGA	I1	1101456	97	0.0074	0.6089	0.4610	0.0044	
NSGA	I1	1094419	109	0.0074	0.5760	0.4559	0.0044	
