config	inst	time	count	best	spr	hv	
nsga50k4x	I2	1270571	53	1	0.7060	0.5652	
nsga50k4x	I2	1269632	46	1	0.6954	0.5611	
nsga50k4x	I2	1267902	42	2	0.6745	0.5750	
nsga50k4x	I2	1271456	43	3	0.6999	0.5564	
nsga50k4x	I2	1270421	51	1	0.7485	0.5624	
nsga50k4x	I2	1266614	54	1	0.5593	0.5645	
nsga50k4x	I2	1266921	50	1	0.7902	0.5832	
nsga50k4x	I2	1266826	53	3	0.7708	0.6060	
nsga50k4x	I2	1455108	51	2	0.7278	0.5558	
nsga50k4x	I2	1427855	65	1	0.7830	0.5556	
nsga50k4x	I2	1270888	48	0	0.6701	0.5741	
nsga50k4x	I2	1270086	62	1	0.6945	0.5598	
nsga50k4x	I2	1269474	55	0	0.6450	0.5602	
nsga50k4x	I2	1267329	69	0	0.7163	0.5461	
nsga50k4x	I2	1267867	48	3	0.6912	0.5788	
nsga50k4x	I2	1265523	48	2	0.6840	0.5475	
nsga50k4x	I2	1270026	46	4	0.7130	0.5703	
nsga50k4x	I2	1264882	54	2	0.7479	0.5716	
nsga50k4x	I2	1268536	52	1	0.6945	0.5605	
nsga50k4x	I2	1269129	59	0	0.8059	0.5602	
nsga50k4x	I2	1268803	57	1	0.6807	0.5581	
nsga50k4x	I2	1267266	50	3	0.6851	0.5555	
nsga50k4x	I2	1268479	62	1	0.6771	0.5511	
nsga50k4x	I2	1268204	47	3	0.6838	0.5618	
nsga50k4x	I2	1266761	46	2	0.6754	0.5652	
nsga50k4x	I2	1266979	52	0	0.5551	0.5537	
nsga50k4x	I2	1269128	47	1	0.6336	0.5705	
nsga50k4x	I2	1268337	58	0	0.7339	0.5589	
nsga50k4x	I2	1267694	43	7	0.7021	0.5870	
nsga50k4x	I2	1265188	49	1	0.7159	0.5789	
nsga50k4x	I2	1267669	56	2	0.8435	0.5691	
nsga50k4x	I2	1269503	49	0	0.7000	0.5726	
nsga50k4x	I3	1213467	53	3	0.7651	0.4440	
nsga50k4x	I3	1229063	60	0	0.6865	0.4189	
nsga50k4x	I3	1236821	76	1	0.6932	0.4354	
nsga50k4x	I3	1228841	55	4	0.9162	0.4600	
nsga50k4x	I3	1227158	53	4	0.7017	0.4404	
nsga50k4x	I3	1232669	55	2	0.6797	0.4354	
nsga50k4x	I3	1225694	64	2	0.7021	0.4184	
nsga50k4x	I3	1229686	60	1	0.7673	0.4346	
nsga50k4x	I3	1226452	59	3	0.6870	0.4310	
nsga50k4x	I3	1229793	72	0	0.6517	0.4074	
nsga50k4x	I3	1228919	68	0	0.6980	0.4187	
nsga50k4x	I3	1231034	77	1	0.6644	0.4074	
nsga50k4x	I3	1219077	64	3	0.6221	0.4044	
nsga50k4x	I3	1226053	59	2	0.5576	0.4275	
nsga50k4x	I3	1226828	67	1	0.6646	0.4261	
nsga50k4x	I3	1231175	64	3	0.8181	0.4252	
nsga50k4x	I3	1232104	57	3	0.6131	0.4222	
nsga50k4x	I3	1222442	74	1	0.6951	0.4011	
nsga50k4x	I3	1224347	73	3	0.7177	0.4073	
nsga50k4x	I3	1229747	67	1	0.5643	0.4156	
nsga50k4x	I3	1223286	62	1	0.6387	0.4061	
nsga50k4x	I3	1225528	62	3	0.7606	0.4288	
nsga50k4x	I3	1223407	70	1	0.8250	0.4324	
nsga50k4x	I3	1224384	59	4	0.8083	0.4344	
nsga50k4x	I3	1223832	62	0	0.7942	0.4201	
nsga50k4x	I3	1219562	63	0	0.6166	0.4165	
nsga50k4x	I3	1225069	60	4	0.6204	0.4454	
nsga50k4x	I3	1223128	63	4	0.6447	0.4441	
nsga50k4x	I3	1185269	56	1	0.6187	0.4161	
nsga50k4x	I3	783583	64	3	0.6510	0.4183	
nsga50k4x	I3	762847	78	0	0.7074	0.4031	
nsga50k4x	I3	762345	54	3	0.6592	0.4281	
nsga50k4x	I3	764945	65	0	0.7391	0.4211	
nsga50k4x	I3	760042	64	2	0.7182	0.4198	
nsga50k4x	I3	762943	53	2	0.6354	0.4254	
nsga50k4x	I3	764851	58	3	0.9870	0.4361	
nsga50k4x	I3	763558	53	1	0.7379	0.4328	
nsga50k4x	I3	759972	62	3	0.6414	0.4508	
nsga50k4x	I3	760643	49	4	0.8026	0.4369	
nsga50k4x	I3	760001	59	0	0.9345	0.4215	
nsga50k4x	I3	760912	59	2	0.6524	0.4433	
nsga50k4x	I3	761862	64	2	0.7199	0.4294	
nsga50k4x	I3	763000	70	1	0.6929	0.4118	
nsga50k4x	I3	761751	56	3	0.6975	0.4283	
nsga50k4x	I3	765302	80	2	0.7763	0.4275	
nsga50k4x	I3	759826	63	2	0.5936	0.4269	
nsga50k4x	I3	762744	62	1	0.7252	0.4150	
nsga50k4x	I3	765500	62	0	0.6804	0.4088	
nsga50k4x	I3	764982	63	2	0.7124	0.4165	
nsga50k4x	I3	765376	66	1	0.5731	0.4084	
nsga50k4x	I4	476888	117	3	0.6204	0.5130	
nsga50k4x	I4	475678	131	3	0.5611	0.5128	
nsga50k4x	I4	474554	140	2	0.6034	0.5080	
nsga50k4x	I4	478044	118	1	0.6492	0.5064	
nsga50k4x	I4	476909	106	7	0.6455	0.5123	
nsga50k4x	I4	476703	121	0	0.5993	0.5017	
nsga50k4x	I4	477378	117	3	0.6171	0.5087	
nsga50k4x	I4	473806	119	3	0.6124	0.5122	
nsga50k4x	I4	476075	111	2	0.6060	0.5048	
nsga50k4x	I4	476613	117	5	0.6923	0.5122	
nsga50k4x	I4	474239	129	3	0.5936	0.5106	
nsga50k4x	I4	476860	126	7	0.6123	0.5173	
nsga50k4x	I4	478096	109	8	0.6514	0.5153	
nsga50k4x	I4	477517	108	7	0.6376	0.5145	
nsga50k4x	I4	476438	129	4	0.6038	0.5111	
nsga50k4x	I4	476578	116	4	0.6493	0.5134	
nsga50k4x	I4	476089	103	7	0.6155	0.5133	
nsga50k4x	I4	475636	122	4	0.6436	0.5107	
nsga50k4x	I4	474776	112	4	0.6701	0.5223	
nsga50k4x	I4	476074	117	2	0.6295	0.5083	
nsga50k4x	I4	475641	116	2	0.6236	0.5064	
nsga50k4x	I4	477148	125	1	0.6129	0.5077	
nsga50k4x	I4	473532	132	7	0.5583	0.5101	
nsga50k4x	I4	476937	124	3	0.5913	0.5087	
nsga50k4x	I4	477595	113	0	0.6134	0.5080	
nsga50k4x	I4	476557	106	4	0.6406	0.5155	
nsga50k4x	I4	477442	116	5	0.5746	0.5088	
nsga50k4x	I4	477323	114	4	0.6158	0.5129	
nsga50k4x	I4	476636	115	2	0.5978	0.5125	
nsga50k4x	I4	476672	111	1	0.6000	0.5089	
nsga50k4x	I4	477264	92	3	0.6288	0.5105	
nsga50k4x	I4	474845	130	1	0.6346	0.5025	
nsga50k4x	I4	475536	132	7	0.6216	0.5136	
nsga50k4x	I4	476623	131	1	0.6391	0.5105	
nsga50k4x	I4	475379	127	0	0.5743	0.5057	
nsga50k4x	I4	478114	116	1	0.6224	0.5102	
nsga50k4x	I4	478389	126	1	0.6491	0.5031	
nsga50k4x	I4	476401	103	5	0.6093	0.5173	
nsga50k4x	I4	476462	108	3	0.6126	0.5118	
nsga50k4x	I4	474819	105	4	0.5539	0.5106	
nsga50k4x	I4	474820	118	9	0.6403	0.5193	
nsga50k4x	I4	475874	119	7	0.6293	0.5093	
nsga50k4x	I4	476868	113	1	0.6273	0.5056	
nsga50k4x	I4	476959	121	1	0.6163	0.5039	
nsga50k4x	I4	478145	127	4	0.6582	0.5036	
nsga50k4x	I4	475699	115	4	0.6148	0.5112	
nsga50k4x	I4	477730	123	9	0.6542	0.5144	
nsga50k4x	I4	477247	112	3	0.6119	0.5069	
nsga50k4x	I4	477193	108	4	0.5852	0.5103	
nsga50k4x	I4	474451	126	4	0.5999	0.5120	
nsga50k4x	I5	207087	104	1	0.6520	0.5223	
nsga50k4x	I5	206320	102	0	0.6358	0.5229	
nsga50k4x	I5	207156	95	3	0.5160	0.5284	
nsga50k4x	I5	207366	109	1	0.6358	0.5171	
nsga50k4x	I5	207764	104	2	0.5619	0.5267	
nsga50k4x	I5	206674	109	2	0.6399	0.5177	
nsga50k4x	I5	206738	95	2	0.5597	0.5303	
nsga50k4x	I5	206541	96	2	0.6862	0.5296	
nsga50k4x	I5	206509	113	1	0.6615	0.5161	
nsga50k4x	I5	207030	105	2	0.6234	0.5234	
nsga50k4x	I5	206937	104	2	0.6104	0.5228	
nsga50k4x	I5	205948	96	1	0.5874	0.5219	
nsga50k4x	I5	207167	98	9	0.6437	0.5310	
nsga50k4x	I5	207374	107	4	0.6101	0.5315	
nsga50k4x	I5	206221	91	1	0.5501	0.5195	
nsga50k4x	I5	207115	101	3	0.6356	0.5299	
nsga50k4x	I5	206760	98	2	0.5799	0.5215	
nsga50k4x	I5	207741	95	1	0.6488	0.5256	
nsga50k4x	I5	207015	101	2	0.5613	0.5223	
nsga50k4x	I5	207046	101	2	0.5818	0.5277	
nsga50k4x	I5	207564	105	2	0.6125	0.5272	
nsga50k4x	I5	207475	87	4	0.6210	0.5244	
nsga50k4x	I5	206700	105	3	0.6245	0.5165	
nsga50k4x	I5	207455	104	3	0.5804	0.5274	
nsga50k4x	I5	206909	94	6	0.5602	0.5341	
nsga50k4x	I5	206858	107	0	0.6412	0.5244	
nsga50k4x	I5	206567	97	9	0.5670	0.5332	
nsga50k4x	I5	207258	109	0	0.5613	0.5205	
nsga50k4x	I5	207200	92	8	0.6012	0.5335	
nsga50k4x	I5	207028	97	0	0.5514	0.5221	
nsga50k4x	I5	206943	103	1	0.6353	0.5222	
nsga50k4x	I5	207077	101	6	0.6677	0.5273	
nsga50k4x	I5	206555	93	4	0.6001	0.5269	
nsga50k4x	I5	207908	106	6	0.6369	0.5279	
nsga50k4x	I5	206602	90	1	0.5580	0.5193	
nsga50k4x	I5	206632	95	7	0.5665	0.5330	
nsga50k4x	I5	207346	104	2	0.6331	0.5216	
nsga50k4x	I5	207145	103	5	0.6177	0.5300	
nsga50k4x	I5	206956	98	3	0.6430	0.5189	
nsga50k4x	I5	206402	106	2	0.6837	0.5206	
nsga50k4x	I5	206632	104	3	0.6083	0.5252	
nsga50k4x	I5	207558	90	2	0.6004	0.5272	
nsga50k4x	I5	207268	104	1	0.5927	0.5173	
nsga50k4x	I5	205976	97	3	0.5586	0.5215	
nsga50k4x	I5	207040	100	3	0.6555	0.5242	
nsga50k4x	I5	206317	103	3	0.5682	0.5241	
nsga50k4x	I5	206659	96	4	0.6143	0.5264	
nsga50k4x	I5	206787	93	1	0.5927	0.5287	
nsga50k4x	I5	206752	111	4	0.6225	0.5229	
nsga50k4x	I5	206921	106	9	0.5768	0.5287	


nsga50k8x	I0	306727	58	1	0.5814	0.4637	
nsga50k8x	I0	311241	60	1	0.6265	0.4585	
nsga50k8x	I0	310202	66	1	0.6579	0.4607	
nsga50k8x	I0	311237	67	1	0.6296	0.4550	
nsga50k8x	I0	310267	59	1	0.6552	0.4622	
nsga50k8x	I0	311778	73	1	0.6259	0.4598	
nsga50k8x	I0	312051	69	1	0.6324	0.4544	
nsga50k8x	I0	310858	68	1	0.6574	0.4548	
nsga50k8x	I0	277078	74	2	0.6360	0.4604	
nsga50k8x	I0	197242	65	3	0.5596	0.4636	
nsga50k8x	I0	197414	62	2	0.6770	0.4630	
nsga50k8x	I0	197883	68	3	0.5914	0.4629	
nsga50k8x	I0	197563	58	4	0.5734	0.4716	
nsga50k8x	I0	191798	65	1	0.6381	0.4623	
nsga50k8x	I0	189028	77	0	0.5608	0.4553	
nsga50k8x	I0	189437	66	2	0.6904	0.4579	
nsga50k8x	I0	189695	65	3	0.6320	0.4591	
nsga50k8x	I0	190003	62	3	0.7608	0.4683	
nsga50k8x	I0	189437	64	3	0.5734	0.4707	
nsga50k8x	I0	190002	61	5	0.5837	0.4605	
nsga50k8x	I0	230796	61	2	0.6992	0.4754	
nsga50k8x	I0	269898	60	1	0.6604	0.4664	
nsga50k8x	I0	276314	70	6	0.6904	0.4690	
nsga50k8x	I0	247021	66	1	0.6351	0.4648	
nsga50k8x	I0	197800	64	1	0.6239	0.4532	
nsga50k8x	I0	197180	61	3	0.6666	0.4617	
nsga50k8x	I0	197126	62	9	0.6166	0.4774	
nsga50k8x	I0	198184	67	3	0.7269	0.4750	
nsga50k8x	I0	191070	72	0	0.6501	0.4512	
nsga50k8x	I0	189158	53	3	0.5320	0.4702	
nsga50k8x	I0	189808	55	1	0.5847	0.4688	
nsga50k8x	I0	189442	71	1	0.6357	0.4515	
nsga50k8x	I0	189626	65	5	0.7834	0.4618	
nsga50k8x	I0	189957	62	2	0.7736	0.4651	
nsga50k8x	I0	189759	81	0	0.5925	0.4564	
nsga50k8x	I0	189771	59	1	0.6367	0.4605	
nsga50k8x	I0	189723	62	1	0.6629	0.4698	
nsga50k8x	I0	189396	61	0	0.6219	0.4520	
nsga50k8x	I0	189217	61	2	0.6581	0.4593	
nsga50k8x	I0	189304	67	1	0.6299	0.4484	
nsga50k8x	I0	188852	70	0	0.7511	0.4402	
nsga50k8x	I0	190705	55	1	0.6483	0.4586	
nsga50k8x	I0	189911	59	1	0.6560	0.4529	
nsga50k8x	I0	189542	69	2	0.6242	0.4622	
nsga50k8x	I0	189491	57	2	0.7942	0.4642	
nsga50k8x	I0	189043	65	2	0.6725	0.4548	
nsga50k8x	I0	189070	59	2	0.6549	0.4588	
nsga50k8x	I0	189725	54	0	0.7279	0.4505	
nsga50k8x	I0	189648	62	1	0.6988	0.4582	
nsga50k8x	I0	189945	72	3	0.7013	0.4647	
nsga50k8x	I1	1115827	106	0	0.5939	0.4856	
nsga50k8x	I1	1114905	81	3	0.6990	0.4933	
nsga50k8x	I1	1115514	93	2	0.5799	0.4925	
nsga50k8x	I1	1113334	74	2	0.6224	0.4943	
nsga50k8x	I1	1114938	80	2	0.6282	0.4949	
nsga50k8x	I1	1117390	85	1	0.6856	0.4847	
nsga50k8x	I1	1114392	78	3	0.6694	0.4968	
nsga50k8x	I1	1116082	93	2	0.6091	0.4925	
nsga50k8x	I1	1114152	86	1	0.6198	0.4863	
nsga50k8x	I1	1114844	84	0	0.5537	0.4844	
nsga50k8x	I1	1113866	92	0	0.6317	0.4920	
nsga50k8x	I1	1115329	74	0	0.6723	0.4895	
nsga50k8x	I1	1115494	81	2	0.5316	0.4933	
nsga50k8x	I1	1117137	89	0	0.6082	0.4844	
nsga50k8x	I1	1229453	82	3	0.7203	0.5043	
nsga50k8x	I1	1116074	80	3	0.6412	0.4938	
nsga50k8x	I1	1115736	89	5	0.6446	0.4985	
nsga50k8x	I1	1113743	75	3	0.5299	0.4972	
nsga50k8x	I1	1114264	80	1	0.6738	0.4898	
nsga50k8x	I1	1114366	86	2	0.5718	0.4850	
nsga50k8x	I1	1114744	73	3	0.7694	0.4949	
nsga50k8x	I1	1115268	78	0	0.6241	0.4840	
nsga50k8x	I1	1113317	76	5	0.6281	0.5032	
nsga50k8x	I1	1113464	76	6	0.5578	0.4927	
nsga50k8x	I1	1113021	76	3	0.6122	0.4962	
nsga50k8x	I1	1114536	80	2	0.6547	0.4978	
nsga50k8x	I1	1113727	59	4	0.5059	0.5004	
nsga50k8x	I1	1113024	78	4	0.5687	0.5003	
nsga50k8x	I1	1110973	78	4	0.6047	0.4996	
nsga50k8x	I1	1114804	98	2	0.6827	0.4908	
nsga50k8x	I1	1113393	77	2	0.5741	0.4874	
nsga50k8x	I1	1113907	63	5	0.5734	0.5078	
nsga50k8x	I1	1112202	86	2	0.5901	0.4960	
nsga50k8x	I1	1111666	92	7	0.7026	0.4931	
nsga50k8x	I1	1114244	72	3	0.6819	0.4956	
nsga50k8x	I1	1112700	74	2	0.5815	0.4860	
nsga50k8x	I1	1114014	81	2	0.6514	0.4964	
nsga50k8x	I1	1116975	73	3	0.6473	0.5001	
nsga50k8x	I1	1113601	80	2	0.5912	0.4903	
nsga50k8x	I1	1113749	84	6	0.5948	0.4918	
nsga50k8x	I1	1114821	67	2	0.6915	0.5031	
nsga50k8x	I1	1111563	86	4	0.5643	0.4883	
nsga50k8x	I1	1113560	100	0	0.5986	0.4822	
nsga50k8x	I1	1113395	87	3	0.6457	0.4902	
nsga50k8x	I1	1112444	95	2	0.5994	0.4832	
nsga50k8x	I1	1114470	84	4	0.5737	0.4984	
nsga50k8x	I1	1115651	88	0	0.6900	0.4716	
nsga50k8x	I1	1117507	92	0	0.6798	0.4838	
nsga50k8x	I1	1113814	78	3	0.6693	0.4939	
nsga50k8x	I1	1130515	93	1	0.6833	0.4791	
nsga50k8x	I2	2099263	47	1	0.7069	0.5343	
nsga50k8x	I2	1567169	46	1	0.6768	0.5216	
nsga50k8x	I2	1304451	44	3	0.7312	0.5543	
nsga50k8x	I2	1588120	35	3	0.6004	0.5680	
nsga50k8x	I2	1308953	46	0	0.7411	0.5284	
nsga50k8x	I2	1301529	47	1	0.7269	0.5421	
nsga50k8x	I2	1303616	50	2	0.7375	0.5523	
nsga50k8x	I2	1289483	52	1	0.5378	0.5260	
nsga50k8x	I2	1286719	42	3	0.6802	0.5539	
nsga50k8x	I2	1281850	45	2	0.6985	0.5646	
nsga50k8x	I2	1284602	41	4	0.7306	0.5484	
nsga50k8x	I2	1284372	42	0	0.7371	0.5265	
nsga50k8x	I2	1284379	46	1	0.7610	0.5629	
nsga50k8x	I2	1285194	39	1	0.6330	0.5310	
nsga50k8x	I2	1282460	50	1	0.6847	0.5169	
nsga50k8x	I2	1283987	42	1	0.6270	0.5308	
nsga50k8x	I2	1283488	46	1	0.5854	0.5379	
nsga50k8x	I2	1285006	54	0	0.8265	0.5488	
nsga50k8x	I2	1282662	44	2	0.5745	0.5521	
nsga50k8x	I2	1379980	52	1	0.6367	0.5406	
nsga50k8x	I2	1302689	52	0	0.6187	0.5276	
nsga50k8x	I2	1283627	48	0	0.7001	0.5231	
nsga50k8x	I2	1282923	41	3	0.6994	0.5502	
nsga50k8x	I2	1282903	53	1	0.6531	0.5266	
nsga50k8x	I2	1282202	47	1	0.8490	0.5434	
nsga50k8x	I2	1283931	48	2	0.6481	0.5325	
nsga50k8x	I2	1283927	50	3	0.6626	0.5783	
nsga50k8x	I2	1282857	57	1	0.7325	0.5409	
nsga50k8x	I2	1282661	47	3	0.6832	0.5484	
nsga50k8x	I2	1281882	45	2	0.6586	0.5341	
nsga50k8x	I2	1284133	46	3	0.6590	0.5676	
nsga50k8x	I2	1283058	41	1	0.7087	0.5427	
nsga50k8x	I2	1283446	48	3	0.7589	0.5611	
nsga50k8x	I2	1281200	52	1	0.6697	0.5439	
nsga50k8x	I2	1283018	43	1	0.6256	0.5580	
nsga50k8x	I2	1282670	45	1	0.6849	0.5303	
nsga50k8x	I2	1282173	45	1	0.8137	0.5198	
nsga50k8x	I2	1282348	51	2	0.7349	0.5308	
nsga50k8x	I2	1284198	51	4	0.6883	0.5268	
nsga50k8x	I2	1279797	45	0	0.6050	0.5207	
nsga50k8x	I2	1281182	46	2	0.6632	0.5392	
nsga50k8x	I2	1280271	49	0	0.7358	0.5354	
nsga50k8x	I2	1284605	47	2	0.7796	0.5482	
nsga50k8x	I2	1281852	50	1	0.7358	0.5435	
nsga50k8x	I2	1284216	53	0	0.7416	0.5357	
nsga50k8x	I2	1283862	44	3	0.6388	0.5439	
nsga50k8x	I2	1282670	44	3	0.6068	0.5551	
nsga50k8x	I2	1283469	47	1	0.7067	0.5584	
nsga50k8x	I2	1284064	46	1	0.6541	0.5435	
nsga50k8x	I2	1280617	41	0	0.8103	0.5214	
nsga50k8x	I3	1247321	53	3	0.6132	0.4707	
nsga50k8x	I3	1242047	59	0	0.7317	0.4336	
nsga50k8x	I3	1245935	60	3	0.6062	0.4440	
nsga50k8x	I3	1243826	52	0	0.8184	0.4403	
nsga50k8x	I3	1244544	62	0	0.5190	0.4377	
nsga50k8x	I3	1250783	59	2	0.8121	0.4570	
nsga50k8x	I3	1242593	46	4	0.6946	0.4678	
nsga50k8x	I3	1250857	49	2	0.5995	0.4756	
nsga50k8x	I3	1245242	58	1	0.5987	0.4451	
nsga50k8x	I3	1247673	52	2	0.6863	0.4502	
nsga50k8x	I3	1438812	53	3	0.7555	0.4542	
nsga50k8x	I3	1266498	54	2	0.5813	0.4420	
nsga50k8x	I3	1248741	50	6	0.6554	0.4704	
nsga50k8x	I3	1246999	59	3	0.6795	0.4630	
nsga50k8x	I3	1239713	60	1	0.6987	0.4422	
nsga50k8x	I3	1248291	51	1	0.6146	0.4458	
nsga50k8x	I3	1245029	58	1	0.6112	0.4474	
nsga50k8x	I3	1242737	70	0	0.6569	0.4377	
nsga50k8x	I3	1244368	61	1	0.5866	0.4577	
nsga50k8x	I3	1242454	50	1	0.8626	0.4663	
nsga50k8x	I3	1254198	57	2	0.8325	0.4618	
nsga50k8x	I3	1259700	46	4	0.6312	0.4691	
nsga50k8x	I3	1256808	62	2	0.7508	0.4595	
nsga50k8x	I3	1251469	68	4	0.7037	0.4717	
nsga50k8x	I3	1257148	56	1	0.6479	0.4522	
nsga50k8x	I3	1258170	55	3	0.6188	0.4422	
nsga50k8x	I3	1257707	58	4	0.7038	0.4555	
nsga50k8x	I3	1252110	62	2	0.6707	0.4355	
nsga50k8x	I3	1171612	50	2	0.6645	0.4662	
nsga50k8x	I3	1098081	48	2	0.6700	0.4627	
nsga50k8x	I3	1102047	70	0	0.8663	0.4492	
nsga50k8x	I3	1127494	58	1	0.6279	0.4417	
nsga50k8x	I3	1160536	55	1	0.9011	0.4699	
nsga50k8x	I3	1095110	63	1	0.7705	0.4402	
nsga50k8x	I3	1103637	53	1	0.5880	0.4452	
nsga50k8x	I3	1104084	59	5	0.6119	0.4666	
nsga50k8x	I3	1102342	59	2	0.6497	0.4575	
nsga50k8x	I3	1101061	58	3	0.6238	0.4619	
nsga50k8x	I3	1101412	49	4	0.6151	0.4738	
nsga50k8x	I3	1100582	56	1	0.6635	0.4567	
nsga50k8x	I3	1100304	59	0	0.6202	0.4449	
nsga50k8x	I3	1099436	61	2	0.7170	0.4479	
nsga50k8x	I3	1097952	61	2	0.6471	0.4452	
nsga50k8x	I3	1099042	52	3	0.6529	0.4685	
nsga50k8x	I3	1102334	57	3	0.7325	0.4698	
nsga50k8x	I3	1105430	62	1	0.7982	0.4434	
nsga50k8x	I3	1099611	66	3	0.7336	0.4636	
nsga50k8x	I3	1102445	52	4	0.8765	0.4769	
nsga50k8x	I3	1100061	55	1	0.6070	0.4381	
nsga50k8x	I3	1100752	59	2	0.6164	0.4507	
nsga50k8x	I4	482863	109	4	0.6209	0.4845	
nsga50k8x	I4	480070	104	1	0.5628	0.4772	
nsga50k8x	I4	481753	115	3	0.6204	0.4871	
nsga50k8x	I4	481393	90	7	0.6599	0.4855	
nsga50k8x	I4	482795	96	0	0.6119	0.4761	
nsga50k8x	I4	482446	88	2	0.5765	0.4804	
nsga50k8x	I4	482032	120	1	0.5915	0.4817	
nsga50k8x	I4	479996	103	3	0.6660	0.4796	
nsga50k8x	I4	482034	116	0	0.6275	0.4816	
nsga50k8x	I4	481750	107	6	0.6624	0.4889	
nsga50k8x	I4	482416	104	2	0.7016	0.4846	
nsga50k8x	I4	482049	105	7	0.6736	0.4927	
nsga50k8x	I4	480946	109	1	0.5662	0.4783	
nsga50k8x	I4	481951	96	5	0.6562	0.4849	
nsga50k8x	I4	480976	109	3	0.6454	0.4830	
nsga50k8x	I4	482862	109	4	0.6446	0.4836	
nsga50k8x	I4	481386	121	0	0.6287	0.4794	
nsga50k8x	I4	481467	102	8	0.6746	0.4861	
nsga50k8x	I4	481277	112	0	0.6337	0.4795	
nsga50k8x	I4	481524	104	6	0.6983	0.4903	
nsga50k8x	I4	481091	100	2	0.5722	0.4792	
nsga50k8x	I4	481648	103	4	0.6078	0.4826	
nsga50k8x	I4	481605	95	1	0.5513	0.4836	
nsga50k8x	I4	480772	120	5	0.5720	0.4837	
nsga50k8x	I4	579231	96	9	0.5781	0.4926	
nsga50k8x	I4	560448	97	0	0.5318	0.4766	
nsga50k8x	I4	502121	99	3	0.5528	0.4800	
nsga50k8x	I4	490434	101	0	0.5309	0.4841	
nsga50k8x	I4	482007	102	3	0.6700	0.4913	
nsga50k8x	I4	481298	101	5	0.5620	0.4810	
nsga50k8x	I4	482046	92	10	0.6476	0.4940	
nsga50k8x	I4	481784	98	3	0.5694	0.4808	
nsga50k8x	I4	481563	102	1	0.6603	0.4872	
nsga50k8x	I4	481643	110	4	0.6694	0.4850	
nsga50k8x	I4	482362	104	1	0.6143	0.4770	
nsga50k8x	I4	482639	114	2	0.5890	0.4855	
nsga50k8x	I4	482766	103	1	0.6254	0.4828	
nsga50k8x	I4	483380	112	0	0.6276	0.4775	
nsga50k8x	I4	483895	106	2	0.6563	0.4836	
nsga50k8x	I4	481794	107	0	0.6299	0.4774	
nsga50k8x	I4	482459	115	3	0.6446	0.4842	
nsga50k8x	I4	482690	110	3	0.5861	0.4812	
nsga50k8x	I4	483108	107	2	0.6514	0.4836	
nsga50k8x	I4	482394	117	2	0.6063	0.4837	
nsga50k8x	I4	482128	107	3	0.6430	0.4834	
nsga50k8x	I4	482770	104	4	0.6625	0.4871	
nsga50k8x	I4	481960	93	6	0.5198	0.4848	
nsga50k8x	I4	481774	106	6	0.6339	0.4869	
nsga50k8x	I4	482458	106	2	0.5626	0.4825	
nsga50k8x	I4	482615	98	4	0.5696	0.4853	
nsga50k8x	I5	208218	89	5	0.6049	0.4955	
nsga50k8x	I5	209246	94	2	0.6613	0.4913	
nsga50k8x	I5	208729	81	4	0.6287	0.5001	
nsga50k8x	I5	208440	81	2	0.5827	0.4942	
nsga50k8x	I5	208505	100	1	0.6084	0.4916	
nsga50k8x	I5	207769	87	5	0.6670	0.4973	
nsga50k8x	I5	208699	74	3	0.5637	0.4995	
nsga50k8x	I5	208824	96	3	0.6997	0.4906	
nsga50k8x	I5	208791	83	0	0.5785	0.4908	
nsga50k8x	I5	208711	96	3	0.6394	0.4994	
nsga50k8x	I5	209213	80	2	0.6080	0.4945	
nsga50k8x	I5	208630	76	5	0.5468	0.5027	
nsga50k8x	I5	208568	83	5	0.5073	0.4930	
nsga50k8x	I5	208462	89	4	0.6385	0.4924	
nsga50k8x	I5	208935	98	2	0.6181	0.4910	
nsga50k8x	I5	208538	101	4	0.6717	0.4950	
nsga50k8x	I5	208014	102	0	0.5976	0.4822	
nsga50k8x	I5	208050	84	1	0.6013	0.4935	
nsga50k8x	I5	208133	80	4	0.5767	0.5064	
nsga50k8x	I5	209227	82	2	0.6180	0.4903	
nsga50k8x	I5	208630	82	0	0.6413	0.4927	
nsga50k8x	I5	208421	90	5	0.6071	0.4905	
nsga50k8x	I5	208653	97	1	0.6070	0.4878	
nsga50k8x	I5	208713	93	2	0.7236	0.4962	
nsga50k8x	I5	208516	98	1	0.6242	0.4929	
nsga50k8x	I5	208962	93	1	0.7116	0.4927	
nsga50k8x	I5	208005	86	3	0.5977	0.5013	
nsga50k8x	I5	208771	97	6	0.6642	0.5027	
nsga50k8x	I5	208142	99	3	0.6505	0.5008	
nsga50k8x	I5	208483	79	1	0.5772	0.4899	
nsga50k8x	I5	208413	85	2	0.5443	0.4939	
nsga50k8x	I5	208968	95	4	0.7146	0.4953	
nsga50k8x	I5	209215	98	1	0.6245	0.4890	
nsga50k8x	I5	208936	91	3	0.5912	0.4935	
nsga50k8x	I5	208339	103	0	0.6169	0.4901	
nsga50k8x	I5	208885	81	9	0.6150	0.5055	
nsga50k8x	I5	208346	98	4	0.6085	0.4884	
nsga50k8x	I5	208076	82	1	0.7114	0.4895	
nsga50k8x	I5	208573	91	4	0.6639	0.5017	
nsga50k8x	I5	208910	104	2	0.6098	0.4886	
nsga50k8x	I5	208900	92	4	0.6531	0.4960	
nsga50k8x	I5	208416	94	3	0.6773	0.4943	
